timestamp,current,high,open,low,close,chg,percent,amount,volume,avg,date
2016-05-31,1736.3188,,,,1736.3188,47.7063,2.83%,,,,2016-05-31
2016-06-01,1737.5551,,,,1737.5551,1.2363,0.07%,,,,2016-06-01
2016-06-02,1739.598,,,,1739.598,2.0429,0.12%,,,,2016-06-02
2016-06-03,1758.2258,,,,1758.2258,18.6278,1.07%,,,,2016-06-03
2016-06-06,1756.609,,,,1756.609,-1.6168,-0.09%,,,,2016-06-06
2016-06-07,1753.9069,,,,1753.9069,-2.7021,-0.15%,,,,2016-06-07
2016-06-08,1745.2782,,,,1745.2782,-8.6287,-0.49%,,,,2016-06-08
2016-06-13,1698.7882,,,,1698.7882,-46.49,-2.66%,,,,2016-06-13
2016-06-14,1706.6287,,,,1706.6287,7.8405,0.46%,,,,2016-06-14
2016-06-15,1727.2557,,,,1727.2557,20.627,1.21%,,,,2016-06-15
2016-06-16,1715.6578,,,,1715.6578,-11.5979,-0.67%,,,,2016-06-16
2016-06-17,1731.9919,,,,1731.9919,16.3341,0.95%,,,,2016-06-17
2016-06-20,1734.4782,,,,1734.4782,2.4863,0.14%,,,,2016-06-20
2016-06-21,1735.1019,,,,1735.1019,0.6237,0.04%,,,,2016-06-21
2016-06-22,1747.7797,,,,1747.7797,12.6778,0.73%,,,,2016-06-22
2016-06-23,1737.9714,,,,1737.9714,-9.8083,-0.56%,,,,2016-06-23
2016-06-24,1717.4799,,,,1717.4799,-20.4915,-1.18%,,,,2016-06-24
2016-06-27,1741.2728,,,,1741.2728,23.7929,1.39%,,,,2016-06-27
2016-06-28,1747.2644,,,,1747.2644,5.9916,0.34%,,,,2016-06-28
2016-06-29,1757.4629,,,,1757.4629,10.1985,0.58%,,,,2016-06-29
2016-06-30,1762.9519,,,,1762.9519,5.489,0.31%,,,,2016-06-30
2016-07-01,1763.2484,,,,1763.2484,0.2965,0.02%,,,,2016-07-01
2016-07-04,1797.6622,,,,1797.6622,34.4138,1.95%,,,,2016-07-04
2016-07-05,1807.1489,,,,1807.1489,9.4867,0.53%,,,,2016-07-05
2016-07-06,1816.3829,,,,1816.3829,9.234,0.51%,,,,2016-07-06
2016-07-07,1812.9411,,,,1812.9411,-3.4418,-0.19%,,,,2016-07-07
2016-07-08,1806.5811,,,,1806.5811,-6.36,-0.35%,,,,2016-07-08
2016-07-11,1817.4809,,,,1817.4809,10.8998,0.60%,,,,2016-07-11
2016-07-12,1868.3771,,,,1868.3771,50.8962,2.80%,,,,2016-07-12
2016-07-13,1866.6232,,,,1866.6232,-1.7539,-0.09%,,,,2016-07-13
2016-07-14,1864.8686,,,,1864.8686,-1.7546,-0.09%,,,,2016-07-14
2016-07-15,1867.2598,,,,1867.2598,2.3912,0.13%,,,,2016-07-15
2016-07-18,1858.0526,,,,1858.0526,-9.2072,-0.49%,,,,2016-07-18
2016-07-19,1845.0308,,,,1845.0308,-13.0218,-0.70%,,,,2016-07-19
2016-07-20,1842.5425,,,,1842.5425,-2.4883,-0.13%,,,,2016-07-20
2016-07-21,1853.3056,,,,1853.3056,10.7631,0.58%,,,,2016-07-21
2016-07-22,1832.0768,,,,1832.0768,-21.2288,-1.15%,,,,2016-07-22
2016-07-25,1839.2879,,,,1839.2879,7.2111,0.39%,,,,2016-07-25
2016-07-26,1868.2138,,,,1868.2138,28.9259,1.57%,,,,2016-07-26
2016-07-27,1855.8962,,,,1855.8962,-12.3176,-0.66%,,,,2016-07-27
2016-07-28,1873.9192,,,,1873.9192,18.023,0.97%,,,,2016-07-28
2016-07-29,1865.761,,,,1865.761,-8.1582,-0.44%,,,,2016-07-29
2016-08-01,1851.628,,,,1851.628,-14.133,-0.76%,,,,2016-08-01
2016-08-02,1856.4536,,,,1856.4536,4.8256,0.26%,,,,2016-08-02
2016-08-03,1860.3447,,,,1860.3447,3.8911,0.21%,,,,2016-08-03
2016-08-04,1861.8539,,,,1861.8539,1.5092,0.08%,,,,2016-08-04
2016-08-05,1861.117,,,,1861.117,-0.7369,-0.04%,,,,2016-08-05
2016-08-08,1880.1914,,,,1880.1914,19.0744,1.02%,,,,2016-08-08
2016-08-09,1899.0114,,,,1899.0114,18.82,1.00%,,,,2016-08-09
2016-08-10,1886.5373,,,,1886.5373,-12.4741,-0.66%,,,,2016-08-10
2016-08-11,1882.7905,,,,1882.7905,-3.7468,-0.20%,,,,2016-08-11
2016-08-12,1917.9489,,,,1917.9489,35.1584,1.87%,,,,2016-08-12
2016-08-15,1971.4267,,,,1971.4267,53.4778,2.79%,,,,2016-08-15
2016-08-16,1955.7882,,,,1955.7882,-15.6385,-0.79%,,,,2016-08-16
2016-08-17,1957.8336,,,,1957.8336,2.0454,0.10%,,,,2016-08-17
2016-08-18,1949.2998,,,,1949.2998,-8.5338,-0.44%,,,,2016-08-18
2016-08-19,1947.4281,,,,1947.4281,-1.8717,-0.10%,,,,2016-08-19
2016-08-22,1933.9927,,,,1933.9927,-13.4354,-0.69%,,,,2016-08-22
2016-08-23,1935.7592,,,,1935.7592,1.7665,0.09%,,,,2016-08-23
2016-08-24,1928.3468,,,,1928.3468,-7.4124,-0.38%,,,,2016-08-24
2016-08-25,1913.0382,,,,1913.0382,-15.3086,-0.79%,,,,2016-08-25
2016-08-26,1911.6811,,,,1911.6811,-1.3571,-0.07%,,,,2016-08-26
2016-08-29,1910.9917,,,,1910.9917,-0.6894,-0.04%,,,,2016-08-29
2016-08-30,1913.1921,,,,1913.1921,2.2004,0.12%,,,,2016-08-30
2016-08-31,1918.7272,,,,1918.7272,5.5351,0.29%,,,,2016-08-31
2016-09-01,1902.5774,,,,1902.5774,-16.1498,-0.84%,,,,2016-09-01
2016-09-02,1921.5657,,,,1921.5657,18.9883,1.00%,,,,2016-09-02
2016-09-05,1936.2503,,,,1936.2503,14.6846,0.76%,,,,2016-09-05
2016-09-06,1960.5633,,,,1960.5633,24.313,1.26%,,,,2016-09-06
2016-09-07,1962.8356,,,,1962.8356,2.2723,0.12%,,,,2016-09-07
2016-09-08,1959.0471,,,,1959.0471,-3.7885,-0.19%,,,,2016-09-08
2016-09-09,1946.1606,,,,1946.1606,-12.8865,-0.66%,,,,2016-09-09
2016-09-12,1916.204,,,,1916.204,-29.9566,-1.54%,,,,2016-09-12
2016-09-13,1910.7801,,,,1910.7801,-5.4239,-0.28%,,,,2016-09-13
2016-09-14,1891.5524,,,,1891.5524,-19.2277,-1.01%,,,,2016-09-14
2016-09-19,1908.0357,,,,1908.0357,16.4833,0.87%,,,,2016-09-19
2016-09-20,1904.5781,,,,1904.5781,-3.4576,-0.18%,,,,2016-09-20
2016-09-21,1906.0269,,,,1906.0269,1.4488,0.08%,,,,2016-09-21
2016-09-22,1919.2591,,,,1919.2591,13.2322,0.69%,,,,2016-09-22
2016-09-23,1910.8242,,,,1910.8242,-8.4349,-0.44%,,,,2016-09-23
2016-09-26,1881.5998,,,,1881.5998,-29.2244,-1.53%,,,,2016-09-26
2016-09-27,1893.9541,,,,1893.9541,12.3543,0.66%,,,,2016-09-27
2016-09-28,1887.3713,,,,1887.3713,-6.5828,-0.35%,,,,2016-09-28
2016-09-29,1897.0388,,,,1897.0388,9.6675,0.51%,,,,2016-09-29
2016-09-30,1906.3976,,,,1906.3976,9.3588,0.49%,,,,2016-09-30
2016-10-10,1926.2986,,,,1926.2986,19.901,1.04%,,,,2016-10-10
2016-10-11,1928.8773,,,,1928.8773,2.5787,0.13%,,,,2016-10-11
2016-10-12,1923.005,,,,1923.005,-5.8723,-0.30%,,,,2016-10-12
2016-10-13,1928.9578,,,,1928.9578,5.9528,0.31%,,,,2016-10-13
2016-10-14,1937.5012,,,,1937.5012,8.5434,0.44%,,,,2016-10-14
2016-10-17,1924.7442,,,,1924.7442,-12.757,-0.66%,,,,2016-10-17
2016-10-18,1958.6676,,,,1958.6676,33.9234,1.76%,,,,2016-10-18
2016-10-19,1959.8058,,,,1959.8058,1.1382,0.06%,,,,2016-10-19
2016-10-20,1964.0398,,,,1964.0398,4.234,0.22%,,,,2016-10-20
2016-10-21,1987.4556,,,,1987.4556,23.4158,1.19%,,,,2016-10-21
2016-10-24,2017.7762,,,,2017.7762,30.3206,1.53%,,,,2016-10-24
2016-10-25,2025.6045,,,,2025.6045,7.8283,0.39%,,,,2016-10-25
2016-10-26,2014.7338,,,,2014.7338,-10.8707,-0.54%,,,,2016-10-26
2016-10-27,2003.9306,,,,2003.9306,-10.8032,-0.54%,,,,2016-10-27
2016-10-28,1997.8209,,,,1997.8209,-6.1097,-0.30%,,,,2016-10-28
2016-10-31,1998.2535,,,,1998.2535,0.4326,0.02%,,,,2016-10-31
2016-11-01,2007.8806,,,,2007.8806,9.6271,0.48%,,,,2016-11-01
2016-11-02,1988.5938,,,,1988.5938,-19.2868,-0.96%,,,,2016-11-02
2016-11-03,2023.4522,,,,2023.4522,34.8584,1.75%,,,,2016-11-03
2016-11-04,2026.4671,,,,2026.4671,3.0149,0.15%,,,,2016-11-04
2016-11-07,2036.0254,,,,2036.0254,9.5583,0.47%,,,,2016-11-07
2016-11-08,2036.0014,,,,2036.0014,-0.024,0.00%,,,,2016-11-08
2016-11-09,2023.6499,,,,2023.6499,-12.3515,-0.61%,,,,2016-11-09
2016-11-10,2048.9822,,,,2048.9822,25.3323,1.25%,,,,2016-11-10
2016-11-11,2065.376,,,,2065.376,16.3938,0.80%,,,,2016-11-11
2016-11-14,2075.7812,,,,2075.7812,10.4052,0.50%,,,,2016-11-14
2016-11-15,2066.7908,,,,2066.7908,-8.9904,-0.43%,,,,2016-11-15
2016-11-16,2061.4819,,,,2061.4819,-5.3089,-0.26%,,,,2016-11-16
2016-11-17,2077.5239,,,,2077.5239,16.042,0.78%,,,,2016-11-17
2016-11-18,2062.0425,,,,2062.0425,-15.4814,-0.75%,,,,2016-11-18
2016-11-21,2084.391,,,,2084.391,22.3485,1.08%,,,,2016-11-21
2016-11-22,2109.8698,,,,2109.8698,25.4788,1.22%,,,,2016-11-22
2016-11-23,2126.6618,,,,2126.6618,16.792,0.80%,,,,2016-11-23
2016-11-24,2145.8137,,,,2145.8137,19.1519,0.90%,,,,2016-11-24
2016-11-25,2176.2524,,,,2176.2524,30.4387,1.42%,,,,2016-11-25
2016-11-28,2213.0893,,,,2213.0893,36.8369,1.69%,,,,2016-11-28
2016-11-29,2257.2262,,,,2257.2262,44.1369,1.99%,,,,2016-11-29
2016-11-30,2228.9684,,,,2228.9684,-28.2578,-1.25%,,,,2016-11-30
2016-12-01,2256.1669,,,,2256.1669,27.1985,1.22%,,,,2016-12-01
2016-12-02,2228.8819,,,,2228.8819,-27.285,-1.21%,,,,2016-12-02
2016-12-05,2143.1018,,,,2143.1018,-85.7801,-3.85%,,,,2016-12-05
2016-12-06,2142.5216,,,,2142.5216,-0.5802,-0.03%,,,,2016-12-06
2016-12-07,2150.6231,,,,2150.6231,8.1015,0.38%,,,,2016-12-07
2016-12-08,2141.8407,,,,2141.8407,-8.7824,-0.41%,,,,2016-12-08
2016-12-09,2174.5003,,,,2174.5003,32.6596,1.52%,,,,2016-12-09
2016-12-12,2117.4611,,,,2117.4611,-57.0392,-2.62%,,,,2016-12-12
2016-12-13,2112.012,,,,2112.012,-5.4491,-0.26%,,,,2016-12-13
2016-12-14,2085.8744,,,,2085.8744,-26.1376,-1.24%,,,,2016-12-14
2016-12-15,2059.4599,,,,2059.4599,-26.4145,-1.27%,,,,2016-12-15
2016-12-16,2073.5472,,,,2073.5472,14.0873,0.68%,,,,2016-12-16
2016-12-19,2058.0688,,,,2058.0688,-15.4784,-0.75%,,,,2016-12-19
2016-12-20,2047.0945,,,,2047.0945,-10.9743,-0.53%,,,,2016-12-20
2016-12-21,2066.5403,,,,2066.5403,19.4458,0.95%,,,,2016-12-21
2016-12-22,2067.4867,,,,2067.4867,0.9464,0.05%,,,,2016-12-22
2016-12-23,2049.8527,,,,2049.8527,-17.634,-0.85%,,,,2016-12-23
2016-12-26,2066.4219,,,,2066.4219,16.5692,0.81%,,,,2016-12-26
2016-12-27,2065.1754,,,,2065.1754,-1.2465,-0.06%,,,,2016-12-27
2016-12-28,2049.4967,,,,2049.4967,-15.6787,-0.76%,,,,2016-12-28
2016-12-29,2052.1811,,,,2052.1811,2.6844,0.13%,,,,2016-12-29
2016-12-30,2059.7901,,,,2059.7901,7.609,0.37%,,,,2016-12-30
2017-01-03,2082.1025,,,,2082.1025,22.3124,1.08%,,,,2017-01-03
2017-01-04,2109.716,,,,2109.716,27.6135,1.33%,,,,2017-01-04
2017-01-05,2108.2792,,,,2108.2792,-1.4368,-0.07%,,,,2017-01-05
2017-01-06,2101.0054,,,,2101.0054,-7.2738,-0.35%,,,,2017-01-06
2017-01-09,2106.0946,,,,2106.0946,5.0892,0.24%,,,,2017-01-09
2017-01-10,2104.0818,,,,2104.0818,-2.0128,-0.10%,,,,2017-01-10
2017-01-11,2086.2916,,,,2086.2916,-17.7902,-0.85%,,,,2017-01-11
2017-01-12,2074.406,,,,2074.406,-11.8856,-0.57%,,,,2017-01-12
2017-01-13,2076.9321,,,,2076.9321,2.5261,0.12%,,,,2017-01-13
2017-01-16,2085.7833,,,,2085.7833,8.8512,0.43%,,,,2017-01-16
2017-01-17,2094.0839,,,,2094.0839,8.3006,0.40%,,,,2017-01-17
2017-01-18,2115.5922,,,,2115.5922,21.5083,1.03%,,,,2017-01-18
2017-01-19,2105.8711,,,,2105.8711,-9.7211,-0.46%,,,,2017-01-19
2017-01-20,2121.6356,,,,2121.6356,15.7645,0.75%,,,,2017-01-20
2017-01-23,2123.6065,,,,2123.6065,1.9709,0.09%,,,,2017-01-23
2017-01-24,2128.576,,,,2128.576,4.9695,0.23%,,,,2017-01-24
2017-01-25,2137.0319,,,,2137.0319,8.4559,0.40%,,,,2017-01-25
2017-01-26,2139.5158,,,,2139.5158,2.4839,0.12%,,,,2017-01-26
2017-02-03,2124.5617,,,,2124.5617,-14.9541,-0.70%,,,,2017-02-03
2017-02-06,2127.7013,,,,2127.7013,3.1396,0.15%,,,,2017-02-06
2017-02-07,2120.5046,,,,2120.5046,-7.1967,-0.34%,,,,2017-02-07
2017-02-08,2131.4494,,,,2131.4494,10.9448,0.52%,,,,2017-02-08
2017-02-09,2144.5839,,,,2144.5839,13.1345,0.62%,,,,2017-02-09
2017-02-10,2162.25,,,,2162.25,17.6661,0.82%,,,,2017-02-10
2017-02-13,2185.621,,,,2185.621,23.371,1.08%,,,,2017-02-13
2017-02-14,2182.3767,,,,2182.3767,-3.2443,-0.15%,,,,2017-02-14
2017-02-15,2174.3582,,,,2174.3582,-8.0185,-0.37%,,,,2017-02-15
2017-02-16,2189.0045,,,,2189.0045,14.6463,0.67%,,,,2017-02-16
2017-02-17,2181.0983,,,,2181.0983,-7.9062,-0.36%,,,,2017-02-17
2017-02-20,2228.1532,,,,2228.1532,47.0549,2.16%,,,,2017-02-20
2017-02-21,2225.3329,,,,2225.3329,-2.8203,-0.13%,,,,2017-02-21
2017-02-22,2239.9214,,,,2239.9214,14.5885,0.66%,,,,2017-02-22
2017-02-23,2223.8919,,,,2223.8919,-16.0295,-0.72%,,,,2017-02-23
2017-02-24,2214.7658,,,,2214.7658,-9.1261,-0.41%,,,,2017-02-24
2017-02-27,2185.5588,,,,2185.5588,-29.207,-1.32%,,,,2017-02-27
2017-02-28,2194.3591,,,,2194.3591,8.8003,0.40%,,,,2017-02-28
2017-03-01,2199.3573,,,,2199.3573,4.9982,0.23%,,,,2017-03-01
2017-03-02,2184.2362,,,,2184.2362,-15.1211,-0.69%,,,,2017-03-02
2017-03-03,2184.7246,,,,2184.7246,0.4884,0.02%,,,,2017-03-03
2017-03-06,2201.0468,,,,2201.0468,16.3222,0.75%,,,,2017-03-06
2017-03-07,2208.5816,,,,2208.5816,7.5348,0.34%,,,,2017-03-07
2017-03-08,2210.9979,,,,2210.9979,2.4163,0.11%,,,,2017-03-08
2017-03-09,2198.1473,,,,2198.1473,-12.8506,-0.58%,,,,2017-03-09
2017-03-10,2206.9679,,,,2206.9679,8.8206,0.40%,,,,2017-03-10
2017-03-13,2226.1251,,,,2226.1251,19.1572,0.87%,,,,2017-03-13
2017-03-14,2226.6643,,,,2226.6643,0.5392,0.02%,,,,2017-03-14
2017-03-15,2241.9015,,,,2241.9015,15.2372,0.68%,,,,2017-03-15
2017-03-16,2242.8204,,,,2242.8204,0.9189,0.04%,,,,2017-03-16
2017-03-17,2221.6316,,,,2221.6316,-21.1888,-0.94%,,,,2017-03-17
2017-03-20,2236.9935,,,,2236.9935,15.3619,0.69%,,,,2017-03-20
2017-03-21,2271.8134,,,,2271.8134,34.8199,1.56%,,,,2017-03-21
2017-03-22,2269.8084,,,,2269.8084,-2.005,-0.09%,,,,2017-03-22
2017-03-23,2279.438,,,,2279.438,9.6296,0.42%,,,,2017-03-23
2017-03-24,2309.83,,,,2309.83,30.392,1.33%,,,,2017-03-24
2017-03-27,2284.3015,,,,2284.3015,-25.5285,-1.11%,,,,2017-03-27
2017-03-28,2279.0415,,,,2279.0415,-5.26,-0.23%,,,,2017-03-28
2017-03-29,2284.7867,,,,2284.7867,5.7452,0.25%,,,,2017-03-29
2017-03-30,2266.931,,,,2266.931,-17.8557,-0.78%,,,,2017-03-30
2017-03-31,2280.7245,,,,2280.7245,13.7935,0.61%,,,,2017-03-31
2017-04-05,2307.6873,,,,2307.6873,26.9628,1.18%,,,,2017-04-05
2017-04-06,2337.9419,,,,2337.9419,30.2546,1.31%,,,,2017-04-06
2017-04-07,2332.5579,,,,2332.5579,-5.384,-0.23%,,,,2017-04-07
2017-04-10,2330.598,,,,2330.598,-1.9599,-0.08%,,,,2017-04-10
2017-04-11,2333.7268,,,,2333.7268,3.1288,0.13%,,,,2017-04-11
2017-04-12,2327.4956,,,,2327.4956,-6.2312,-0.27%,,,,2017-04-12
2017-04-13,2331.3971,,,,2331.3971,3.9015,0.17%,,,,2017-04-13
2017-04-14,2310.1194,,,,2310.1194,-21.2777,-0.91%,,,,2017-04-14
2017-04-17,2317.394,,,,2317.394,7.2746,0.31%,,,,2017-04-17
2017-04-18,2325.5165,,,,2325.5165,8.1225,0.35%,,,,2017-04-18
2017-04-19,2329.2637,,,,2329.2637,3.7472,0.16%,,,,2017-04-19
2017-04-20,2353.1436,,,,2353.1436,23.8799,1.03%,,,,2017-04-20
2017-04-21,2352.9204,,,,2352.9204,-0.2232,-0.01%,,,,2017-04-21
2017-04-24,2323.5174,,,,2323.5174,-29.403,-1.25%,,,,2017-04-24
2017-04-25,2342.7606,,,,2342.7606,19.2432,0.83%,,,,2017-04-25
2017-04-26,2342.0316,,,,2342.0316,-0.729,-0.03%,,,,2017-04-26
2017-04-27,2337.0444,,,,2337.0444,-4.9872,-0.21%,,,,2017-04-27
2017-04-28,2319.0302,,,,2319.0302,-18.0142,-0.77%,,,,2017-04-28
2017-05-02,2320.3857,,,,2320.3857,1.3555,0.06%,,,,2017-05-02
2017-05-03,2311.6551,,,,2311.6551,-8.7306,-0.38%,,,,2017-05-03
2017-05-04,2311.2971,,,,2311.2971,-0.358,-0.02%,,,,2017-05-04
2017-05-05,2308.6173,,,,2308.6173,-2.6798,-0.12%,,,,2017-05-05
2017-05-08,2291.837,,,,2291.837,-16.7803,-0.73%,,,,2017-05-08
2017-05-09,2283.5145,,,,2283.5145,-8.3225,-0.36%,,,,2017-05-09
2017-05-10,2280.5533,,,,2280.5533,-2.9612,-0.13%,,,,2017-05-10
2017-05-11,2308.3477,,,,2308.3477,27.7944,1.22%,,,,2017-05-11
2017-05-12,2320.4761,,,,2320.4761,12.1284,0.53%,,,,2017-05-12
2017-05-15,2330.1023,,,,2330.1023,9.6262,0.41%,,,,2017-05-15
2017-05-16,2352.2258,,,,2352.2258,22.1235,0.95%,,,,2017-05-16
2017-05-17,2330.1944,,,,2330.1944,-22.0314,-0.94%,,,,2017-05-17
2017-05-18,2324.185,,,,2324.185,-6.0094,-0.26%,,,,2017-05-18
2017-05-19,2343.7444,,,,2343.7444,19.5594,0.84%,,,,2017-05-19
2017-05-22,2360.3777,,,,2360.3777,16.6333,0.71%,,,,2017-05-22
2017-05-23,2378.955,,,,2378.955,18.5773,0.79%,,,,2017-05-23
2017-05-24,2374.0086,,,,2374.0086,-4.9464,-0.21%,,,,2017-05-24
2017-05-25,2403.344,,,,2403.344,29.3354,1.24%,,,,2017-05-25
2017-05-26,2411.6557,,,,2411.6557,8.3117,0.35%,,,,2017-05-26
2017-05-31,2423.4008,,,,2423.4008,11.7451,0.49%,,,,2017-05-31
2017-06-01,2438.9508,,,,2438.9508,15.55,0.64%,,,,2017-06-01
2017-06-02,2429.227,,,,2429.227,-9.7238,-0.40%,,,,2017-06-02
2017-06-05,2416.2256,,,,2416.2256,-13.0014,-0.54%,,,,2017-06-05
2017-06-06,2450.2479,,,,2450.2479,34.0223,1.41%,,,,2017-06-06
2017-06-07,2476.6789,,,,2476.6789,26.431,1.08%,,,,2017-06-07
2017-06-08,2524.6926,,,,2524.6926,48.0137,1.94%,,,,2017-06-08
2017-06-09,2535.7074,,,,2535.7074,11.0148,0.44%,,,,2017-06-09
2017-06-12,2554.6787,,,,2554.6787,18.9713,0.75%,,,,2017-06-12
2017-06-13,2550.0113,,,,2550.0113,-4.6674,-0.18%,,,,2017-06-13
2017-06-14,2500.0179,,,,2500.0179,-49.9934,-1.96%,,,,2017-06-14
2017-06-15,2491.2909,,,,2491.2909,-8.727,-0.35%,,,,2017-06-15
2017-06-16,2478.7964,,,,2478.7964,-12.4945,-0.50%,,,,2017-06-16
2017-06-19,2516.5832,,,,2516.5832,37.7868,1.52%,,,,2017-06-19
2017-06-20,2510.4933,,,,2510.4933,-6.0899,-0.24%,,,,2017-06-20
2017-06-21,2559.0566,,,,2559.0566,48.5633,1.93%,,,,2017-06-21
2017-06-22,2559.3319,,,,2559.3319,0.2753,0.01%,,,,2017-06-22
2017-06-23,2599.4249,,,,2599.4249,40.093,1.57%,,,,2017-06-23
2017-06-26,2628.9192,,,,2628.9192,29.4943,1.13%,,,,2017-06-26
2017-06-27,2633.6908,,,,2633.6908,4.7716,0.18%,,,,2017-06-27
2017-06-28,2601.1583,,,,2601.1583,-32.5325,-1.24%,,,,2017-06-28
2017-06-29,2621.9554,,,,2621.9554,20.7971,0.80%,,,,2017-06-29
2017-06-30,2626.9904,,,,2626.9904,5.035,0.19%,,,,2017-06-30
2017-07-03,2603.7673,,,,2603.7673,-23.2231,-0.88%,,,,2017-07-03
2017-07-04,2578.279,,,,2578.279,-25.4883,-0.98%,,,,2017-07-04
2017-07-05,2615.1809,,,,2615.1809,36.9019,1.43%,,,,2017-07-05
2017-07-06,2614.4694,,,,2614.4694,-0.7115,-0.03%,,,,2017-07-06
2017-07-07,2610.825,,,,2610.825,-3.6444,-0.14%,,,,2017-07-07
2017-07-10,2629.4125,,,,2629.4125,18.5875,0.71%,,,,2017-07-10
2017-07-11,2658.0132,,,,2658.0132,28.6007,1.09%,,,,2017-07-11
2017-07-12,2632.0902,,,,2632.0902,-25.923,-0.98%,,,,2017-07-12
2017-07-13,2648.4258,,,,2648.4258,16.3356,0.62%,,,,2017-07-13
2017-07-14,2672.2669,,,,2672.2669,23.8411,0.90%,,,,2017-07-14
2017-07-17,2656.5527,,,,2656.5527,-15.7142,-0.59%,,,,2017-07-17
2017-07-18,2665.1344,,,,2665.1344,8.5817,0.32%,,,,2017-07-18
2017-07-19,2689.0715,,,,2689.0715,23.9371,0.90%,,,,2017-07-19
2017-07-20,2721.7181,,,,2721.7181,32.6466,1.21%,,,,2017-07-20
2017-07-21,2713.8673,,,,2713.8673,-7.8508,-0.29%,,,,2017-07-21
2017-07-24,2727.9766,,,,2727.9766,14.1093,0.52%,,,,2017-07-24
2017-07-25,2707.1337,,,,2707.1337,-20.8429,-0.76%,,,,2017-07-25
2017-07-26,2682.0775,,,,2682.0775,-25.0562,-0.93%,,,,2017-07-26
2017-07-27,2668.4793,,,,2668.4793,-13.5982,-0.51%,,,,2017-07-27
2017-07-28,2683.4483,,,,2683.4483,14.969,0.56%,,,,2017-07-28
2017-07-31,2686.9964,,,,2686.9964,3.5481,0.13%,,,,2017-07-31
2017-08-01,2714.7225,,,,2714.7225,27.7261,1.03%,,,,2017-08-01
2017-08-02,2690.5955,,,,2690.5955,-24.127,-0.89%,,,,2017-08-02
2017-08-03,2662.251,,,,2662.251,-28.3445,-1.05%,,,,2017-08-03
2017-08-04,2637.9362,,,,2637.9362,-24.3148,-0.91%,,,,2017-08-04
2017-08-07,2657.7985,,,,2657.7985,19.8623,0.75%,,,,2017-08-07
2017-08-08,2656.7214,,,,2656.7214,-1.0771,-0.04%,,,,2017-08-08
2017-08-09,2672.7877,,,,2672.7877,16.0663,0.60%,,,,2017-08-09
2017-08-10,2667.8088,,,,2667.8088,-4.9789,-0.19%,,,,2017-08-10
2017-08-11,2615.8785,,,,2615.8785,-51.9303,-1.95%,,,,2017-08-11
2017-08-14,2644.1393,,,,2644.1393,28.2608,1.08%,,,,2017-08-14
2017-08-15,2646.1874,,,,2646.1874,2.0481,0.08%,,,,2017-08-15
2017-08-16,2634.4664,,,,2634.4664,-11.721,-0.44%,,,,2017-08-16
2017-08-17,2647.3455,,,,2647.3455,12.8791,0.49%,,,,2017-08-17
2017-08-18,2660.6136,,,,2660.6136,13.2681,0.50%,,,,2017-08-18
2017-08-21,2674.7555,,,,2674.7555,14.1419,0.53%,,,,2017-08-21
2017-08-22,2688.5481,,,,2688.5481,13.7926,0.52%,,,,2017-08-22
2017-08-23,2687.9977,,,,2687.9977,-0.5504,-0.02%,,,,2017-08-23
2017-08-24,2683.8679,,,,2683.8679,-4.1298,-0.15%,,,,2017-08-24
2017-08-25,2717.1086,,,,2717.1086,33.2407,1.24%,,,,2017-08-25
2017-08-28,2737.7342,,,,2737.7342,20.6256,0.76%,,,,2017-08-28
2017-08-29,2730.9094,,,,2730.9094,-6.8248,-0.25%,,,,2017-08-29
2017-08-30,2733.9557,,,,2733.9557,3.0463,0.11%,,,,2017-08-30
2017-08-31,2716.3354,,,,2716.3354,-17.6203,-0.64%,,,,2017-08-31
2017-09-01,2720.3277,,,,2720.3277,3.9923,0.15%,,,,2017-09-01
2017-09-04,2723.4203,,,,2723.4203,3.0926,0.11%,,,,2017-09-04
2017-09-05,2730.3187,,,,2730.3187,6.8984,0.25%,,,,2017-09-05
2017-09-06,2726.032,,,,2726.032,-4.2867,-0.16%,,,,2017-09-06
2017-09-07,2711.2184,,,,2711.2184,-14.8136,-0.54%,,,,2017-09-07
2017-09-08,2706.5993,,,,2706.5993,-4.6191,-0.17%,,,,2017-09-08
2017-09-11,2703.9059,,,,2703.9059,-2.6934,-0.10%,,,,2017-09-11
2017-09-12,2706.6541,,,,2706.6541,2.7482,0.10%,,,,2017-09-12
2017-09-13,2723.4078,,,,2723.4078,16.7537,0.62%,,,,2017-09-13
2017-09-14,2733.1897,,,,2733.1897,9.7819,0.36%,,,,2017-09-14
2017-09-15,2749.3465,,,,2749.3465,16.1568,0.59%,,,,2017-09-15
2017-09-18,2747.3038,,,,2747.3038,-2.0427,-0.07%,,,,2017-09-18
2017-09-19,2743.1226,,,,2743.1226,-4.1812,-0.15%,,,,2017-09-19
2017-09-20,2756.8992,,,,2756.8992,13.7766,0.50%,,,,2017-09-20
2017-09-21,2755.2864,,,,2755.2864,-1.6128,-0.06%,,,,2017-09-21
2017-09-22,2769.8313,,,,2769.8313,14.5449,0.53%,,,,2017-09-22
2017-09-25,2743.1471,,,,2743.1471,-26.6842,-0.96%,,,,2017-09-25
2017-09-26,2744.2438,,,,2744.2438,1.0967,0.04%,,,,2017-09-26
2017-09-27,2754.7949,,,,2754.7949,10.5511,0.38%,,,,2017-09-27
2017-09-28,2743.7977,,,,2743.7977,-10.9972,-0.40%,,,,2017-09-28
